zcr,energy,energy_entropy,spectral_centroid,spectral_spread,spectral_entropy,spectral_flux,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
-0.45907302115731757,1.03180706185806992,-0.17756808795921175,-0.59867015305650906,-0.62588201060468462,-0.47006935020297552,0.48709780570024858,-0.41785913727168500,-0.23583276240459813,0.71793319074048467,-0.33498227842534711,-0.41861642579836655,1.56915166064767742,0.89079847721173355,-1.57487569511568681,-1.43186633368724436,-0.42578076995309261,0.29517906560447466,0.48064023861665500,0.83521519560307023,0.95094226838767648,1
-0.47534955198036516,0.96603703985076750,-0.37984237240512403,-0.47785065088607326,-0.33879312272777518,-0.42020698236377663,0.82752869778523119,-0.37673242792116091,0.12800151457031003,0.54913024044577541,-0.18209918806529579,-0.29232202760820503,0.91313132681859488,0.38233040936203544,-1.13099685159718644,-0.75030713973836294,-0.12454234167815338,0.27167283260865355,0.39731724135955410,0.72984820505657499,1.08761788831315109,1
-0.44957837817720275,0.99692755306659986,1.13662946601403658,-0.47138817441781233,-0.39458411913066810,-0.40119990526255328,0.33827275598520995,-0.37673242792116091,0.08948697887486355,0.42464072440752121,-0.09909014655299789,-0.11064903252058891,0.51113093078740324,0.44167865529964156,-1.00557988346354632,-0.82188076878633909,-0.44967411045724764,0.14382996619542854,0.18072722259737317,0.69126994020303389,0.82446769146175880,1
-0.32886077457291413,1.10250894279877665,-1.33059704268317236,-0.16013434967267581,0.04688783080971912,-0.32596874683977889,0.80268526671686113,-0.17857646468682209,0.29886421768399674,-0.01018672753596265,-0.76502088818478386,-0.90121304091676813,-0.13496692857428411,-0.22995509149331514,-0.94675301329146921,-0.18335530292387051,1.04765488266235840,0.89708025106915534,0.44415651525394961,0.07902910217383767,-0.14255041809896707,1
-0.38311587731640973,0.85771529307696648,-0.17484538026804236,-0.46893767459351327,-0.30437487280311515,-0.44716618514658940,1.02031070450396411,-0.27578505042441698,-0.38016162279524851,0.47149444775234234,-0.21864392835185470,-0.66440770547444594,0.42335267614746069,0.75913345198448678,-0.80693006986263771,-0.53231695856123418,0.76404920233764939,1.08408876917548258,0.77865864961021136,0.55802298829965402,0.36569275438465759,1
-0.30715873347551326,1.26580138791360430,0.20105181320695079,-0.39395626636221615,-0.36238097441764006,-0.38626260179494853,0.67144160348030002,-0.21222559051906470,0.21595317813193274,0.31732965090426063,-0.38833622588764216,-0.79015465636173565,-0.00587780494659351,0.00495388180843877,-0.77050235612908524,-0.08430317433639943,1.01899111962868116,1.15434140428356113,0.46325671354384601,-0.13963544682090012,-0.33272410516388934,1
-0.31529699888703716,1.59340123644071263,0.36536846813096979,-0.73308531012122491,-0.83113314439520702,-0.49040687358858143,0.66749477518870837,-0.25709109162872168,-0.56385483865469965,0.87331224768278193,-0.31214436143913316,-0.91288041537772191,-0.10187954112413637,-0.30128483709422826,-0.69272496251918125,-0.08221934005701917,1.14464027225211340,0.82433461631851823,0.52770654928335825,0.00544250108155400,-0.42517768983531878,1
-0.33157352971008458,1.81199566494887332,0.94647403602201052,-0.79327853664295456,-0.78182344924785818,-0.53940375205933822,0.15290554482167526,-0.29821780097924572,-0.54329582360208217,0.85403113363804728,0.11603937836852181,-1.12310106511485519,-0.74164905665958725,-0.04456925705392459,-0.20643427699653205,0.35233694884494487,0.98612077267736120,0.99322944663027546,0.86554387958796575,0.72301013945082970,-0.17781380690118914,1
-0.32614801943574323,2.57976312203215441,-0.09253424354928935,-0.69826418474883745,-0.81538905968777764,-0.49026916437405560,0.99455339496578121,-0.20474800700078324,-0.02815230834755940,0.80815312710826759,-0.09269201851840296,-0.89504582610211014,-0.21102570159262371,0.25923792218643743,0.21462940596890806,0.76732270995126617,1.88389040042567224,1.15964856770219993,0.74666425035899397,0.39221799483120462,-0.33919784204886039,1
-0.41024342868816321,0.26767749725554962,-1.17306358668060629,-0.51577260497643873,-0.46830285296509178,-0.41143142874963606,1.37946269284465917,-0.21970317403734616,-0.28309993700858771,0.64128241149676135,0.07549975477473971,-0.44289531742966282,0.31395617644536317,1.31369137940424463,0.47985544467256097,0.74972220390498834,1.58276930190282461,1.28227187161623513,0.81439326854762417,0.66105453210866538,0.29846032936536054,1
-0.52689189958669014,0.05414260309000837,0.20180053250825272,-0.71759444325292177,-0.79268296667647353,-0.40625007165064964,-0.11272755032003823,-0.09632304598575782,-0.14507556651506828,0.85848101213778671,-0.26101244117251188,-0.48790411707933085,0.77356389356761357,1.39824935275763829,0.59551928710044810,0.98031288445030562,1.26443853965040831,0.85882459896514796,0.80151884355416048,0.91626375501450075,1.19799473417223545,1
-0.40346154084523062,-0.24575238455517792,-0.40416861302725920,-0.40467584914821014,-0.27008175379032906,-0.39010236740480592,0.72198345854482149,-0.30195659273839426,-0.38781964450438267,0.51325119624063154,0.49878149485955325,-0.45141517390197228,0.20838523055419270,0.54841013902357116,-0.58650744192176596,-0.74337564518733190,-0.58885588515313780,0.29124821625482911,0.71979235605354353,0.76279124928855779,0.72439571343252662,1
-0.40074878570804845,0.44393068231718746,-0.55344729836955753,-0.49444761483244520,-0.36219352554312240,-0.44394722046640211,1.45778083614440268,-0.42533672078996643,-0.70230389723655418,0.53546614747860477,0.37211628273066738,-0.27508357233586050,0.27400222621578180,0.79744070906749076,-0.56426773985440071,-1.13169137113813978,-1.16100896797743358,0.05538627790829986,0.87085781844754817,1.35950462058633614,1.49581664688935922,1
-0.17016459904817718,-1.17761133445895427,-0.53033474803081859,-0.69094556430186749,-0.89937456488177869,-0.39794580816165498,0.09324479620011367,-0.03650237783953792,-1.26194027653229979,0.76071383259190184,-0.88623493302950795,-1.90778658198187445,-1.62922591651727489,0.22410364511539280,0.43643421943199401,0.44051526798752716,-0.10491928078133093,-0.62715930247351681,-0.89321183943198690,-1.37443282174864789,-1.76583807877939436,1
-0.30987148861268410,-0.05897470394681101,-0.69033412938333982,-0.36892584026418174,-0.44000694614049474,-0.32438318452957460,0.54795941720999009,-0.29821780097924572,-0.52236905813172951,0.45243809872295715,-0.15184551856169154,-0.67687972183326595,-0.05165554257822561,-0.04416437954170971,-0.33209067221656041,-0.38619634290218752,0.31145192662845966,0.38658765199810891,0.37686134609543687,0.67847467731413647,1.06979844775801070,1
-0.41838169409968712,-0.39461164062207005,0.20835583974603863,-0.49993246630520155,-0.50901327913485905,-0.37855913775393885,0.56060953358866139,-0.33934451032976981,-0.53405174697650259,0.80839658018141780,0.08327147570067553,-0.51186629929773120,1.26689776058306980,0.91438036092420005,-0.42456846639417861,-0.44209050621039331,-0.10779917703154539,-0.06326201995717279,0.27959796100253392,0.70648649072024028,0.99462031423838249,1
-0.41838169409968712,0.56019225795899863,-0.30689940647233782,-0.61743950295513417,-0.74923699185273496,-0.41683187241326064,1.47277409503408796,-0.34682209384805124,-0.46948424140273531,0.87043952851465911,-0.07366930530620248,-0.57049885152488333,0.87280177988644725,0.16522717252303243,-0.71839061846084362,-0.49244986883242597,0.28695961549489607,0.25017200437999709,0.52066332448564956,0.68564627771787579,1.41394864153460542,1
-0.51332812390081339,0.35616787307590997,0.35431315721634798,-0.90092298810682758,-1.00006340099840019,-0.51560573005529808,0.57489132565245626,-0.29821780097924572,-0.64316472569973326,1.30247173607902633,0.08113029659447707,-1.02380593851740453,0.10867295833245942,0.33120928446439302,-0.81389776644888723,-1.10181555279380561,-1.30629823447975313,-0.53857283976989323,0.49271272524183096,1.24736592767284171,1.90292709510468239,1
-0.39261052029652455,-0.19057230814393633,-0.02245639268098643,-0.76633665593069533,-0.89812387352392908,-0.44933378768236953,-0.09827455503997808,-0.20474800700078324,-0.49581431689331368,1.15663271381090382,-0.11505335319782906,-1.26473403175030996,0.16664395856182262,0.79622008064695515,-0.49609519086636639,-0.83953029033292581,-1.00653132026912018,-0.38805192615072609,0.41586120665090331,0.69102648001199252,1.49556493256256151,1
-0.49162608280341275,0.07958849085672241,-0.88473811417598580,-0.54550022869184467,-0.42943733979869492,-0.42064932480907191,-0.14764889015137461,-0.25335229986958874,-0.07372287287770198,0.80419652889674409,0.20259765666162458,-0.73063278643831897,0.01730080965716092,0.42297614176262549,-0.41528216556977388,-0.74233158087724194,-1.32604490524587759,-0.65599982403859847,0.05371627791348324,0.88373391830047143,1.49657225861739862,1
-0.44279649033427015,-0.02366966301545328,-2.03125232800649069,-0.77763451310635068,-0.81958292159894863,-0.48169757805781110,0.58957938517788022,-0.36177726088461415,-1.04076459816089506,0.99051604158718032,0.06701610060484424,-0.45478581362136933,1.30628180966365881,0.56429554587801012,-1.06378635794002974,-1.24904747813090000,-0.78856430543845446,0.12406046540933226,0.74292368858327251,0.69999863067346824,0.10527078839051494,1
-0.47806230711753583,0.87958971250577178,0.25986064887153437,-0.75334045759727630,-0.84789253561722688,-0.48850052705289854,1.62721655937908549,-0.41412034551255261,-0.65352605645173256,0.83235158016830135,0.23145002213459817,-0.41679224881055582,0.55012178186663163,1.75205238248198780,-1.15549094704330679,-0.70214898023488281,-0.63938236695858941,-0.21608523196993804,0.52421914282050852,0.65935501650699035,0.86304234114568723,1
-0.44957837817720275,-0.36966631114905046,-0.59186664735244565,-0.59837698364594660,-0.67169931682182216,-0.42315457495547232,1.25039803320032172,-0.41412034551255261,-1.18558604706384174,0.76939537610284947,0.45401840881556221,-0.15040251926670026,0.98586327939928531,0.41936026638796248,-0.85241539513093656,-0.92050860967155845,-0.79345490960472775,-0.07357631628024953,0.57055951273124039,0.66985135962369391,1.04844544065289891,1
-0.44008373519708754,-0.23365619487816242,0.30122263297927299,-0.61665122396823324,-0.57407077091138337,-0.44057052330172342,0.00524411307081774,-0.17483767292767302,-0.43625892908715913,0.67605947518973464,-0.54330383821672357,-0.84591458555055810,0.01562825570551079,0.50029621484297060,0.02120509940618415,0.56166616459911667,0.82141581485716952,0.59541441378574178,0.74121980648497121,1.07927622230893072,0.99293124124470378,1
-0.39667965300228669,0.18060121133850063,-0.71408203859897001,-0.52014395076389919,-0.59811831623728351,-0.40949391317401429,0.56254862637964631,-0.28326263394269841,-0.50755997227562688,0.69842695385509568,-0.02559394469199358,-1.09334106199946945,-0.14818601197391079,0.22175232022136124,-1.11118106249410120,-0.61032017394113813,-0.10078924129590687,0.38431665192171427,0.45900806697927915,0.65599736833354749,0.56410992240675240,1
-0.44957837817720275,0.30694238507551352,0.47257002816999660,-0.47880622242804577,-0.49018578961427489,-0.40518418664027067,0.36529052340148749,-0.20474800700078324,-0.14134246479012980,0.56211357828438546,-0.85700328263668313,-0.88710711424787991,0.16239725591097745,0.37465054947389193,-0.47638025446599808,0.16004473962944546,0.16867737498642779,0.30822430017306768,0.60264026966850714,0.81506020628608977,0.73744461869923528,1
-0.32072250916139022,0.90432098444192366,-0.82092575554928005,-0.69051684535329705,-0.77234115766301936,-0.43850995556494277,0.37055743708281746,-0.14866613061371187,-0.26798268727838076,0.91943846447904554,-0.29017588905118447,-1.22053561703846380,-0.73852176353571308,0.06444059052397889,0.02800597809469642,0.32099415984767388,0.43786443965203903,0.03740410130518958,0.08399990663237117,-0.15409221900266443,-0.09124318543775856,1
-0.32886077457291413,0.77702207969793302,-0.69745461286358534,-0.66610332303609010,-0.72249485927083967,-0.45173453670679958,1.65340051033797497,-0.09258425422662489,-0.12966070121915665,0.77962570266985087,-0.88835119636894933,-1.62163407398525816,-1.41722113627890334,-0.32842123917529753,-0.20616815356064983,0.30570539141618736,0.22622952562941248,0.09169089550173430,0.25451371702914549,0.25677519570740848,0.31954219561403663,1
-0.26104189614354151,0.16618133705715829,0.73059372845569626,-0.58436707065006210,-0.61719490922744191,-0.42986899554382380,0.92511176730719147,-0.19727042348250179,-0.47995393886033044,0.68764035499030229,-0.38421461113488592,-1.11659835755757464,-0.83246765247743282,-0.28137431253073858,-0.05959982449143407,0.29221111759054341,0.32193383974110024,0.17355293000786795,0.46678515134850151,0.46893125746204273,0.06897185377008351,1
-0.34106817269019973,0.75678562444169917,-1.31860358763094743,-0.36216851875811379,-0.12310604041568743,-0.41292785151177452,0.29014924707370499,-0.21222559051906470,-0.04711719749738476,0.24545363757749153,-0.24243897000266432,-1.13366843564219644,-0.72793817320518561,-0.06274299829565380,-0.38617287899626268,0.34384801387404285,1.04846547213850294,0.94145115948409430,0.73412866717282133,0.34781965636156603,-0.26224599110252456,1
-0.35598832594466756,1.34735605098889044,-0.69729356073800608,-0.79432545334287996,-0.91852355333806091,-0.50348350955535237,0.78933357271584104,-0.18605404820508739,-0.53990583131653180,0.79549347397649950,-0.46083002991038180,-1.25604104534486005,-0.77004799047861039,-0.26078827732568616,-0.48911306967995072,0.20992727023461757,1.52990597812261542,1.44950602818061047,0.77106043925115497,0.13739093965393478,-0.57233467271453464,1
-0.33699903998443759,1.29590035001865211,-1.04896488631503737,-0.60695946126850853,-0.59574452354639618,-0.47924524537543178,0.50634947791316376,-0.22344196579647907,-0.47347188214983998,0.49415129715828893,-0.34492925729184321,-1.06073775580413399,-0.85253833719565864,-0.86470881401070676,-1.19561798334049874,-0.10877435904348914,1.59167070976233016,1.20859427071354864,0.26659245828016404,-0.17628128648456909,-0.31196348706695554,1
-0.30715873347551326,0.40388844849277966,-0.17944537755934900,-0.68947943604261452,-0.76145787159647182,-0.44313758383800217,-0.31548023681100013,-0.05519633663523377,-0.02564325819469063,0.94932859223980581,-0.43117504460722261,-1.13193608806740231,-0.83050370237484850,-0.55370929511335232,-0.76882147826376535,0.11168262991881413,0.96884713999585537,0.21202281745358720,-0.41484984506176370,-0.37002595094497326,-0.27200910594454453,1
-0.32750439700432282,0.43632019620044998,-0.45421231524205130,-0.25481247359450632,0.00585858460873660,-0.35628537594124404,-0.56379616367830920,-0.07015150367179669,0.47064707131948341,0.25056752888187217,-0.39647857583789503,-1.16507844293619822,-1.30656844391426197,-0.92499425634503185,-0.43618119905089742,0.16837646400946860,0.91527970096529276,0.26291510990512579,-0.25209607909769383,-0.38572405694300499,-0.36306677253265818,1
-0.37226485676771537,-0.50596652465744507,-0.51937671712314670,-0.44837232061231036,-0.43988220474154194,-0.34471272973459416,0.09929375562419084,-0.03276358608040500,-0.31967813966398040,0.66657502911759114,-0.29666430773602398,-1.23665816069766743,-0.18457762851946485,0.28580286014586231,-0.16185052070345884,0.21384205652990831,0.52212813385702450,0.12748023836775627,-0.15469219825517802,-0.58934556074131283,-0.73016257376482674,1
-0.38175949974783019,2.02359920987597386,-0.41847469592347292,-0.24913834288426748,-0.08851907243555078,-0.35787332621294859,1.67338158088018263,-0.38047121968029385,0.08665306119723334,0.06168034683903251,0.01843097073277800,-0.51062391085032588,-0.20264194554851178,0.30825322939909344,-0.29053672713872714,-0.41768876313526576,-0.25712199276238557,0.53480600220873631,0.97474104380809745,1.44391102152116924,1.22539993928460023,1
-0.43737098005991709,0.70723457399382816,-0.16632625940374124,-0.66555270543582101,-0.67890490149944904,-0.49031033232679105,1.45215896005750644,-0.39542638671685676,-0.65101330839386684,0.71230504317420396,0.27038431852084877,-0.44297096177573814,0.20659111605575506,0.36217707464460897,-0.57498865029153012,-0.66206188625286155,-0.50339791106532306,0.13304430759264801,0.36512812979591347,0.85326623108828314,1.06425223080174969,1
-0.42923271464839319,0.90422516872648773,-1.40341735883261665,-0.47522473908949214,-0.40528742640914217,-0.42672650225767722,0.71274783936226904,-0.27204625866528459,0.02305260163082054,0.46592780821268354,-0.56522660947293624,-0.83949483945117576,-0.46328757915391588,-0.33230081608419954,-0.33115658512602386,0.29161588892661633,0.27626099051285258,0.31958808335359612,0.48165117464457496,1.05549516075755934,1.09920326693866732,1
-0.23798347747754978,-1.31149910821100568,-1.78575886443279952,-0.82387757512725601,-1.13880749619286537,-0.45185544047250170,0.14643049668582073,-0.00285325200729533,-1.71419266413065707,0.97743944072135314,-0.83948802022456148,-2.12572174467065045,-1.70010023859450876,0.08141155094064478,0.03054184571729910,0.88780205752476327,0.88544190313117566,0.08892389689851947,-0.27172137545381542,-1.10402704680212382,-1.38415724119816308,1
-0.47263679684319448,0.38725799766344282,0.90281366292264298,-0.92549186796724092,-1.10940016490886006,-0.47067338716620777,0.19432182805928908,-0.10753942126318781,-0.31248051042963304,1.19352047596303601,-0.27234003134850543,-0.71406747783557034,0.55293253487876881,1.32295185836272666,0.91199334322991144,1.22456747104022545,1.39871513300357297,0.76491243386806507,0.75160421733886329,1.13051152613227268,1.21465881487788407,1
-0.36819572406195322,-0.11850150874689448,-1.08494311142924027,-0.35494269971193948,-0.17940411178703924,-0.39753330693912792,0.18889082792156384,-0.10380062950403927,-0.41767688537300124,0.36906783202841559,-0.27242955221325765,-1.12353117808141789,-1.02793252502320986,-0.49548389360674744,-0.74474408360336586,-0.22669070729960455,0.76947597608523477,0.72830733487331367,0.25159917942410970,-0.31481815167207444,-0.89940415789154249,1
-0.49976434821493648,0.18829949718030797,0.08375458723059415,-0.39037169470044886,-0.23352331891216963,-0.38901451088498207,0.78748754620205108,-0.40664276199427113,-0.44598790804346927,0.51696229887656486,0.42182197050221421,-0.13327287595105283,1.12466254393917087,1.22075376524426060,-0.41236027168306838,-0.72011100740973000,-0.50970874539410205,0.40886280286862148,0.87386050054087283,1.17706018982487426,1.45581667556779903,1
-0.36683934649336236,1.96286202335669291,-0.18895632124110162,-0.37202638670718374,-0.22285079385607018,-0.39742850632000332,0.99473081577604650,-0.25335229986958874,0.24793777968950592,0.26663984695285731,-0.17822251976641909,-0.59422885708473772,-0.26766507584975346,-0.84337042182801558,-1.23305928301101209,-0.61043712918685000,-0.01887184100272124,0.32314201013483645,0.39336050278890461,0.29586706785625821,-0.30556912297433458,1
-0.33699903998443759,1.06445998504302586,-1.28711159550186238,-0.46439181808417090,-0.43959207143948509,-0.43683670958781912,0.92343362167060206,-0.23839713283302583,-0.21907664313749206,0.40898268087043949,-0.37693651187569904,-0.86860778861730514,-0.77115728097840097,-0.60932852421637429,-0.63629155843233487,-0.31538430194386435,0.38844097227959190,0.36604260306929215,0.33453143843691235,-0.09685269834408239,-0.39320930044489832,1
-0.34242455025879104,0.37964299864502588,-0.93895001269742651,-0.68421235099576538,-0.76306347963300403,-0.45290234172530386,1.30496030857393253,-0.27578505042441698,-0.70230284713362545,0.81539784456594222,0.12308894824562426,-0.64708890108212569,-0.64974707175486446,-0.52026549740726191,-0.73047037035266926,-0.55794164041170413,-0.39127717014371699,0.01806390715518259,0.23614012513727697,0.21393764635176832,0.07460016760145760,1
-0.49298246037200383,1.50353558788203090,-0.01954906589025298,-0.48349271178567099,-0.33405120575674380,-0.44084326876911245,0.48566056740687341,-0.49637376421360074,0.02634993969906864,0.47910993728122081,0.23384936741001383,0.03518374891096354,1.72361738095574846,1.55670568827400158,-1.39882879039650421,-1.75133311705871120,-1.43995867967346181,0.16815204243957690,0.72050465493785210,1.01433434984189086,1.06759757770130670,1
-0.46042939872589711,1.47776142826710499,0.81355741879700061,-0.76110716883374296,-0.74712980878612023,-0.49122251898247887,0.74693711880462799,-0.44029188782651374,-0.10516376854820048,0.87040615761320728,0.24272195395218552,-0.10076415277832308,1.64067604744245554,1.20897161012363807,-1.40199928785493988,-1.69552120944119222,-0.71415102599574953,0.38555366790699686,0.60498043361944198,0.63675135293521024,0.99076501439522890,1
-0.50383348092069846,1.51807305136865800,0.96012756106834429,-0.55182034006258951,-0.47175325655654449,-0.45354194104864676,1.17342537788635948,-0.48141859717703778,-0.14051168688344828,0.60932676221796189,0.05507027789984559,-0.44262543638707791,1.14249731316669467,0.53550478649511712,-1.32418307076629538,-1.58613582827357180,-1.18501214588443826,-0.19040237784083305,0.45849830361843996,0.87338995954065990,1.40104486082882551,1
-0.33564266241584673,0.40507009067802302,-0.08053157437548390,-0.46704863836650973,-0.38028248796668823,-0.40826210434104154,1.45866082492717331,-0.20474800700078324,-0.37223375655867380,0.44316511086031940,-0.49706369791375060,-1.24818521338555466,-0.92208056139783656,-0.95876955095723615,-0.88194794694774781,-0.21430626305257255,0.71166325099668526,0.40559073961653602,0.22272089279627102,0.14910129301373568,0.48528381387880293,1
-0.33292990727867583,0.03394951704613277,-0.07112783140614713,-0.71307149441553130,-0.81803809192364096,-0.46757390181564557,0.39913481214633867,-0.20100921524165030,-0.80458491097771323,0.88124083221031857,-0.27134247593422639,-1.22788172879042001,-0.32170910680714138,-0.22645105772840401,-0.57372919842984638,-0.02495559099531008,0.41861384098918275,0.22227014184250440,0.13612803788847375,0.03380067709796848,0.14729382348140352,1
-0.26646740641789457,0.58978313588735320,0.98872678931589308,-0.48465739194495044,-0.48928707514078879,-0.43657197981632428,1.08446833480578109,-0.12997217181801660,-0.25209205410697999,0.60116165713845493,-0.70717766736494769,-1.33931296057457216,-0.89575304089851071,-0.62789947004478963,-0.29391159132264799,0.20640970469104539,1.04118238546112929,0.10768219140539584,-0.57204723886510545,-0.64862305035489010,0.18418044814093745,1
